,dur_max,dur_mean,dur_min,latency,n_peak,pha_auc,pha_max,pha_mean,pha_min,pha_std,pks_max,pks_mean,pks_min,slp_max,slp_mean,slp_min
835.0,,,,,0,-0.0010087952132914117,0.0011612775317859647,-0.0010087952132914117,-0.005469864985671702,0.0016638972492232526,,,,,,
840.0,0.0,0.0,0.0,18.5,1,0.003568925095305982,0.030411548399844,0.003568925095305982,-0.005469864985671702,0.01055852448950102,0.030411548399844,0.030411548399844,0.030411548399844,1.0000248237379017,1.0000248237379017,1.0000248237379017
845.0,3.5,3.5,3.5,13.5,1,0.004114750893149495,0.030411548399844,0.004114750893149495,-0.005469864985671702,0.011266117982679713,0.030411548399844,0.030411548399844,0.030411548399844,1.0000248237379017,1.0000248237379017,1.0000248237379017
850.0,3.5,3.5,3.5,8.5,1,0.00501037953422199,0.030411548399844,0.00501037953422199,-0.005469864985671702,0.011130335040307244,0.030411548399844,0.030411548399844,0.030411548399844,1.0000248237379017,1.0000248237379017,1.0000248237379017
855.0,3.5,3.5,3.5,3.5,1,0.005409557485537897,0.030411548399844,0.005409557485537897,-0.005443655005281378,0.0108473321452889,0.030411548399844,0.030411548399844,0.030411548399844,1.0000248237379017,1.0000248237379017,1.0000248237379017
860.0,,,,,0,0.0015105895192109966,0.025856322574020263,0.0015105895192109966,-0.005443655005281378,0.006333454087215569,,,,,,
865.0,,,,,0,0.00024336906850502555,0.008352362704565797,0.00024336906850502555,-0.0026288879249681263,0.0025392770146068348,,,,,,
870.0,,,,,0,-0.0005801674295088526,0.0009256617027972314,-0.0005801674295088526,-0.0026288879249681263,0.0009012289700856658,,,,,,
875.0,,,,,0,-0.00020364290265964603,0.001425933043877392,-0.00020364290265964603,-0.002214198591302785,0.0007970189480156303,,,,,,
880.0,,,,,0,-8.797865921762568e-05,0.001425933043877392,-8.797865921762568e-05,-0.0016542088327929916,0.0007403307113092015,,,,,,
885.0,,,,,0,-7.460754361610225e-05,0.001425933043877392,-7.460754361610225e-05,-0.0016542088327929916,0.0007338369514921687,,,,,,
890.0,,,,,0,3.7674961910728315e-05,0.001425933043877392,3.7674961910728315e-05,-0.0016542088327929916,0.0007169011051417552,,,,,,
895.0,,,,,0,-4.848513841226729e-05,0.001327554427238642,-4.848513841226729e-05,-0.001427058445991225,0.0006188914126239792,,,,,,
900.0,,,,,0,-6.648919446178021e-05,0.0005322837917256518,-6.648919446178021e-05,-0.001427058445991225,0.0005516186036696853,,,,,,
905.0,,,,,0,4.474972290399523e-06,0.0013486490432072507,4.474972290399523e-06,-0.001427058445991225,0.0005843832902263115,,,,,,
910.0,,,,,0,1.1550383409684497e-05,0.0013486490432072507,1.1550383409684497e-05,-0.001427058445991225,0.0006071457182411246,,,,,,
915.0,,,,,0,-9.826039977115833e-05,0.0013486490432072507,-9.826039977115833e-05,-0.001427058445991225,0.0006478703823632493,,,,,,
920.0,,,,,0,-0.0002603044924696882,0.006827141203176623,-0.0002603044924696882,-0.003631401917671917,0.001610932224380194,,,,,,
925.0,,,,,0,0.001449566179120994,0.011308961626746716,0.001449566179120994,-0.003631401917671917,0.0037371482914670164,,,,,,
930.0,,,,,0,0.0013551190957345471,0.011308961626746716,0.0013551190957345471,-0.003631401917671917,0.0038037970536678157,,,,,,
935.0,,,,,0,0.0012187721461973816,0.011308961626746716,0.0012187721461973816,-0.003631401917671917,0.003900151937742634,,,,,,
940.0,,,,,0,0.001482356096548982,0.011308961626746716,0.001482356096548982,-0.0019794571594934918,0.003692349277088704,,,,,,
945.0,,,,,0,-0.0002722156482598981,0.003422296586586493,-0.0002722156482598981,-0.0019794571594934918,0.0012022995829208726,,,,,,
950.0,,,,,0,-0.0007003992793568188,0.002051235047541289,-0.0007003992793568188,-0.0038701391715752487,0.0012897140537897931,,,,,,
955.0,,,,,0,0.001328213651291986,0.011514737377197493,0.001328213651291986,-0.0038701391715752487,0.0039036905275687604,,,,,,
960.0,,,,,0,0.001367991609288918,0.011514737377197493,0.001367991609288918,-0.0038701391715752487,0.003865763651784208,,,,,,
965.0,,,,,0,0.001231938569759959,0.011514737377197493,0.001231938569759959,-0.0038701391715752487,0.003940785723799265,,,,,,
970.0,,,,,0,0.0016620607109316798,0.011514737377197493,0.0016620607109316798,-0.00176463795142362,0.003633293903496188,,,,,,
975.0,,,,,0,-0.0003019011559880342,0.0029778232474411137,-0.0003019011559880342,-0.002016998670025638,0.0009798588155847932,,,,,,
980.0,,,,,0,-4.633962808169328e-05,0.0026124946880542455,-4.633962808169328e-05,-0.002016998670025638,0.00108003565056538,,,,,,
985.0,,,,,0,3.4279758796408026e-05,0.0026124946880542455,3.4279758796408026e-05,-0.002016998670025638,0.0009708675817856675,,,,,,
990.0,,,,,0,-0.0001310502031414181,0.0026124946880542455,-0.0001310502031414181,-0.002016998670025638,0.0009526970504834887,,,,,,
995.0,,,,,0,0.00010050936631998855,0.0026124946880542455,0.00010050936631998855,-0.0014482008660371415,0.0008177423349856828,,,,,,
1000.0,,,,,0,-0.00015265405281821324,0.00101526739652269,-0.00015265405281821324,-0.0014482008660371415,0.000539756358272916,,,,,,
1005.0,,,,,0,-0.0001738876515576411,0.0010102812748317702,-0.0001738876515576411,-0.0016779590880982576,0.0006318207739736711,,,,,,
1010.0,,,,,0,-0.00015567357020962187,0.0010102812748317702,-0.00015567357020962187,-0.0016779590880982576,0.0006098983482813302,,,,,,
1015.0,,,,,0,-0.0001839502353631319,0.0009176932476408495,-0.0001839502353631319,-0.0016779590880982576,0.0005612225100100772,,,,,,
1020.0,,,,,0,-0.00017763213441044422,0.0009176932476408495,-0.00017763213441044422,-0.0016779590880982576,0.0005162748701465633,,,,,,
1025.0,,,,,0,-0.0002801294056345154,0.0006149281030804477,-0.0002801294056345154,-0.0010015628624934214,0.0004013563652402249,,,,,,
1030.0,,,,,0,-0.00010794564209310721,0.0010547284608707352,-0.00010794564209310721,-0.0010015628624934214,0.0005395652717383396,,,,,,
1035.0,,,,,0,-0.00014783108539468797,0.0010547284608707352,-0.00014783108539468797,-0.0014389468310477826,0.0006213336108139365,,,,,,
1040.0,,,,,0,-0.00019292875638782372,0.0010547284608707352,-0.00019292875638782372,-0.0014389468310477826,0.0006224760576810309,,,,,,
1045.0,,,,,0,-2.422039889103294e-05,0.0010547284608707352,-2.422039889103294e-05,-0.0014389468310477826,0.0005988822846108114,,,,,,
1050.0,,,,,0,-0.00016731117379270441,0.0009478090673417094,-0.00016731117379270441,-0.0014389468310477826,0.0005578492263165341,,,,,,
1055.0,,,,,0,-0.00010948952823042744,0.0009072145454562808,-0.00010948952823042744,-0.001152471071122485,0.00046293984107457245,,,,,,
1060.0,,,,,0,-0.00013487439717380903,0.0009072145454562808,-0.00013487439717380903,-0.001152471071122485,0.00045877276917806605,,,,,,
1065.0,,,,,0,-0.00019770413542772775,0.0005010007992967136,-0.00019770413542772775,-0.001152471071122485,0.00042303228378577054,,,,,,
1070.0,,,,,0,-0.0001507258322071385,0.0005019171724425231,-0.0001507258322071385,-0.0006420133578613485,0.0003792574700220751,,,,,,
1075.0,,,,,0,-0.00018412106685499494,0.0005019171724425231,-0.00018412106685499494,-0.0006420133578613485,0.00036955535978507693,,,,,,
1080.0,,,,,0,-0.00019687383863067288,0.0005019171724425231,-0.00019687383863067288,-0.0006804104328803628,0.0003715140577403139,,,,,,
1085.0,,,,,0,-0.00018137661605932147,0.0010175723875556764,-0.00018137661605932147,-0.0008959329086006829,0.00046723773945284614,,,,,,
1090.0,,,,,0,-0.00015532868731600016,0.0010175723875556764,-0.00015532868731600016,-0.0008959329086006829,0.0005327293307198201,,,,,,
1095.0,,,,,0,-0.0001340174116437582,0.0010175723875556764,-0.0001340174116437582,-0.0008959329086006829,0.0005828988043903122,,,,,,
1100.0,,,,,0,-9.809425443206193e-05,0.0010175723875556764,-9.809425443206193e-05,-0.0008959329086006829,0.0005789121344096692,,,,,,
1105.0,,,,,0,-0.0001289573588810333,0.0009810942781665055,-0.0001289573588810333,-0.0008682145373515859,0.0005053852781652866,,,,,,
1110.0,,,,,0,-0.00013758624159325067,0.0009091583902807177,-0.00013758624159325067,-0.0008682145373515859,0.0004624063749970851,,,,,,
1115.0,,,,,0,-0.0001370110937642388,0.0009890694523302934,-0.0001370110937642388,-0.001378008683193821,0.0005084154065065166,,,,,,
1120.0,,,,,0,-0.0001604479369473001,0.0009890694523302934,-0.0001604479369473001,-0.001378008683193821,0.0005319377530846558,,,,,,
1125.0,,,,,0,-9.648058040032983e-05,0.0009890694523302934,-9.648058040032983e-05,-0.001378008683193821,0.0005890072636958115,,,,,,
1130.0,,,,,0,-0.00015144358139105226,0.0009890694523302934,-0.00015144358139105226,-0.001378008683193821,0.0005724192423856608,,,,,,
1135.0,,,,,0,-0.00013842494050087515,0.0009879627370525945,-0.00013842494050087515,-0.0009237287277196748,0.00047664928554814546,,,,,,
1140.0,,,,,0,-0.00013259110181389503,0.0009879627370525945,-0.00013259110181389503,-0.0009237287277196748,0.0004818468668927823,,,,,,
1145.0,,,,,0,-0.00015205297294060757,0.0009247835126857118,-0.00015205297294060757,-0.0007758044847201995,0.0004195495211067593,,,,,,
1150.0,,,,,0,-0.00013217525911672938,0.0009247835126857118,-0.00013217525911672938,-0.001163832775353868,0.0005366482754038225,,,,,,
