# slp_min,pks_max,n_peak,dur_min,slp_max,dur_max,pks_mean,latency,dur_mean,slp_mean,pha_auc,pha_min,pha_std,pks_min,pha_max,pha_mean
6.251373845685342934e-02,2.220343153403181446e-02,1.500000000000000000e+01,6.250000000000000000e-02,6.251373845685342934e-02,2.500000000000000000e-01,1.726532244081143905e-02,5.000000000000000000e-01,1.458333333333333426e-01,6.251373845685342934e-02,3.764328238738520651e-03,-1.471539207474759081e-02,9.169728680544513358e-03,1.285344961532208785e-02,2.220343153403181446e-02,3.764328238738520651e-03
1.250285154571893487e-01,2.333928791106787415e-02,1.200000000000000000e+01,2.500000000000000000e-01,1.250285154571893487e-01,2.500000000000000000e-01,1.546507618922051373e-02,7.500000000000000000e-01,2.500000000000000000e-01,1.250285154571893487e-01,2.855090011473636509e-03,-1.655422690446428646e-02,9.008913005215236566e-03,1.152564287703006229e-02,2.333928791106787415e-02,2.855090011473636509e-03
1.250285154571893487e-01,2.333928791106787415e-02,1.200000000000000000e+01,2.500000000000000000e-01,1.250285154571893487e-01,2.500000000000000000e-01,1.616994184602937867e-02,1.250000000000000000e-01,2.500000000000000000e-01,1.250285154571893487e-01,3.720481688416698955e-03,-1.655422690446428646e-02,9.004122522947955592e-03,1.152564287703006229e-02,2.333928791106787415e-02,3.720481688416698955e-03
6.250002552244378340e-02,2.105181402610467600e-02,1.500000000000000000e+01,1.250000000000000000e-01,6.250008982365155841e-02,1.875000000000000000e-01,1.803069630202260715e-02,7.500000000000000000e-01,1.406250000000000000e-01,6.250005394390861779e-02,4.916743917444591980e-03,-1.356175222598698937e-02,9.452248116233628525e-03,1.370732426048615338e-02,2.105181402610467600e-02,4.916743917444591980e-03
6.250002552244378340e-02,2.105181402610467600e-02,1.200000000000000000e+01,1.250000000000000000e-01,6.250008982365155841e-02,1.875000000000000000e-01,1.574495099082477353e-02,3.750000000000000000e-01,1.406250000000000000e-01,6.250005394390861779e-02,3.243778076419338852e-03,-1.981556643170701015e-02,8.801777869566809395e-03,8.810989753692766158e-03,2.105181402610467600e-02,3.243778076419338852e-03
1.250614836676711417e-01,2.505063667780227377e-02,9.000000000000000000e+00,6.250000000000000000e-02,1.250614836676711417e-01,3.125000000000000000e-01,1.600233138549859643e-02,1.312500000000000000e+00,1.406250000000000000e-01,1.250614836676711417e-01,2.729327090514079013e-03,-2.123881857956844144e-02,8.788778755285886479e-03,8.810989753692766158e-03,2.505063667780227377e-02,2.729327090514079013e-03
1.250614836676711417e-01,2.505063667780227377e-02,1.000000000000000000e+01,6.250000000000000000e-02,1.250614836676711417e-01,3.125000000000000000e-01,1.687366655166568780e-02,1.250000000000000000e+00,1.406250000000000000e-01,1.250614836676711417e-01,3.289438522833240675e-03,-2.123881857956844144e-02,9.162336804893807946e-03,1.125181656126272856e-02,2.505063667780227377e-02,3.289438522833240675e-03
0.000000000000000000e+00,1.413099001446171954e-02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.247714003495538522e-02,4.375000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.534120326061682357e-03,-2.166058814674776123e-02,7.629126817956077833e-03,1.009756451920651443e-02,1.413099001446171954e-02,1.534120326061682357e-03
6.252157125809393312e-02,4.685734025490306820e-02,6.000000000000000000e+00,1.875000000000000000e-01,3.757937669499505362e-01,9.375000000000000000e-01,2.497843352787494989e-02,1.250000000000000000e+00,6.250000000000000000e-01,2.713187279986573608e-01,2.557030500548622583e-03,-3.003009699643688357e-02,1.372257798753784980e-02,1.009756451920651443e-02,4.685734025490306820e-02,2.557030500548622583e-03
6.252157125809393312e-02,4.685734025490306820e-02,1.100000000000000000e+01,1.875000000000000000e-01,3.757937669499505362e-01,9.375000000000000000e-01,2.309584777714727977e-02,8.125000000000000000e-01,4.464285714285714524e-01,1.877375980303434277e-01,3.897912559364980455e-03,-3.003009699643688357e-02,1.588456284914252850e-02,-1.858621332532894854e-03,4.685734025490306820e-02,3.897912559364980455e-03
6.253522348060312763e-02,2.666525309483303019e-02,8.000000000000000000e+00,2.500000000000000000e-01,1.875706086677361994e-01,3.750000000000000000e-01,1.503171508439810067e-02,5.625000000000000000e-01,3.125000000000000000e-01,1.250517505541079710e-01,-1.075996453622107856e-04,-3.337945681378995388e-02,1.676692318010103433e-02,-7.676491169150700955e-03,2.666525309483303019e-02,-1.075996453622107856e-04
1.877461157153842986e-01,9.618378659977899758e-02,4.000000000000000000e+00,4.375000000000000000e-01,3.125922055165331948e+00,3.500000000000000000e+00,3.915876506021842562e-02,3.187500000000000000e+00,1.687500000000000000e+00,1.208796967595994198e+00,3.760083222800828136e-03,-3.337945681378995388e-02,2.481930055768051535e-02,-7.676491169150700955e-03,9.618378659977899758e-02,3.760083222800828136e-03
1.251241374961387376e-01,9.618378659977899758e-02,4.000000000000000000e+00,3.750000000000000000e-01,3.127227319072662937e-01,1.125000000000000000e+00,4.792192443336473762e-02,2.312500000000000000e+00,6.458333333333333703e-01,2.085309950395964618e-01,4.659117836089320119e-03,-5.454171429469978349e-02,2.714922962042088522e-02,2.737614632343454701e-02,9.618378659977899758e-02,4.659117836089320119e-03
1.251241374961387376e-01,6.277652560846957996e-02,5.000000000000000000e+00,3.750000000000000000e-01,3.750123183917414948e+00,4.187500000000000000e+00,4.459688809072250709e-02,4.000000000000000000e+00,1.750000000000000000e+00,1.100414610445310304e+00,8.763386908157869831e-03,-5.454171429469978349e-02,2.899454288676158592e-02,2.737614632343454701e-02,6.277652560846957996e-02,8.763386908157869831e-03
1.251925430508393777e-01,1.362236590956471538e-01,9.000000000000000000e+00,3.125000000000000000e-01,1.125732329463865478e+00,1.625000000000000000e+00,3.836423880190222013e-02,2.562500000000000000e+00,8.125000000000000000e-01,4.282507708107312072e-01,3.084565849142435669e-03,-7.424725214215710523e-02,3.890469528536266708e-02,-1.284462499167648986e-02,1.362236590956471538e-01,3.084565849142435669e-03
1.251925430508393777e-01,1.362236590956471538e-01,5.000000000000000000e+00,3.125000000000000000e-01,3.892355801898188528e-01,8.125000000000000000e-01,2.993397101738839300e-02,8.125000000000000000e-01,5.625000000000000000e-01,2.572140616203291152e-01,-6.215079244288916442e-03,-7.424725214215710523e-02,2.969418022204034849e-02,-1.284462499167648986e-02,1.362236590956471538e-01,-6.215079244288916442e-03
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.349155970902522761e-03,-2.091543744321633369e-03,6.494766278003785915e-04,nan,1.963805534024309907e-03,1.349155970902522761e-03
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.740969416827559686e-03,-2.474661332785288437e-04,5.659214578893072452e-03,nan,2.499618596955421879e-02,3.740969416827559686e-03
3.187766348088710178e+00,6.288364001619051180e-02,2.000000000000000000e+00,3.750000000000000000e+00,4.312650593013537481e+00,4.750000000000000000e+00,5.952210768913390737e-02,1.350000000000000000e+01,4.250000000000000000e+00,3.750208470551124051e+00,1.392159648846152085e-02,-8.952560109557960999e-02,2.918671709748746346e-02,5.616057536207730294e-02,6.288364001619051180e-02,1.392159648846152085e-02
1.062865171537428433e+00,6.288364001619051180e-02,4.000000000000000000e+00,1.250000000000000000e-01,3.187766348088710178e+00,3.750000000000000000e+00,5.168947429068926347e-02,3.500000000000000000e+00,1.062500000000000000e+00,2.041908768845937416e+00,9.778649220099360981e-03,-8.952560109557960999e-02,3.352439422635471872e-02,3.893547269496977492e-02,6.288364001619051180e-02,9.778649220099360981e-03
1.062865171537428433e+00,4.877820908951946421e-02,3.000000000000000000e+00,1.250000000000000000e-01,1.443750010140888485e+01,7.500000000000000000e-01,3.649869378380721230e-02,2.750000000000000000e+00,4.625000000000000222e-01,5.791820019952662157e+00,3.462953266641827059e-03,-4.078160001986841365e-02,1.666394667640554855e-02,2.178239956693239776e-02,4.877820908951946421e-02,3.462953266641827059e-03
2.503315839190542458e-01,6.762667885769957365e-02,4.000000000000000000e+00,7.500000000000000000e-01,8.126713812256300962e-01,1.562500000000000000e+00,4.233694028988321811e-02,8.500000000000000000e+00,1.187500000000000000e+00,4.850265329941892967e-01,1.044081185339063023e-02,-3.314893744242919382e-02,1.840075478936665718e-02,2.178239956693239776e-02,6.762667885769957365e-02,1.044081185339063023e-02
1.250290257548743178e-01,6.762667885769957365e-02,8.000000000000000000e+00,2.500000000000000000e-01,8.126713812256300962e-01,1.562500000000000000e+00,3.846291285275271754e-02,1.687500000000000000e+00,9.017857142857143016e-01,3.221676958875216989e-01,9.097400747216924030e-03,-3.314893744242919382e-02,2.249112375434151462e-02,1.253971241003526416e-02,6.762667885769957365e-02,9.097400747216924030e-03
1.250290257548743178e-01,7.756230061126245801e-02,9.000000000000000000e+00,2.500000000000000000e-01,5.029991403474428635e-01,1.187500000000000000e+00,4.084483605193502120e-02,1.312500000000000000e+00,6.953125000000000000e-01,2.588916035378067138e-01,7.832071479583136570e-03,-2.542313716884603281e-02,2.340244715753738922e-02,1.253971241003526416e-02,7.756230061126245801e-02,7.832071479583136570e-03
1.875900760070668416e-01,7.756230061126245801e-02,7.000000000000000000e+00,3.750000000000000000e-01,5.029991403474428635e-01,1.187500000000000000e+00,5.030909947442793045e-02,1.875000000000000000e+00,8.392857142857143016e-01,3.495293461122250256e-01,8.780869013788661359e-03,-2.723559134300046480e-02,2.388283064625999416e-02,2.675877552423600036e-02,7.756230061126245801e-02,8.780869013788661359e-03
6.250006850548114889e-02,6.133655083448008583e-02,6.000000000000000000e+00,1.875000000000000000e-01,5.016800602645227203e-01,1.062500000000000000e+00,3.330667991089638486e-02,5.000000000000000000e-01,7.031250000000000000e-01,2.976609623061138854e-01,7.129989019524529334e-03,-2.723559134300046480e-02,1.617792421176196885e-02,1.699225851625030259e-02,6.133655083448008583e-02,7.129989019524529334e-03
6.250006850548114889e-02,7.000313960203374819e-02,5.000000000000000000e+00,1.875000000000000000e-01,1.126042695885733691e+00,1.937500000000000000e+00,3.032850931531765395e-02,4.937500000000000000e+00,9.791666666666666297e-01,4.587062901090122047e-01,7.644721300125928605e-03,-2.108726391600512784e-02,1.661558656070404386e-02,1.699225851625030259e-02,7.000313960203374819e-02,7.644721300125928605e-03
1.250751986655035120e-01,7.000313960203374819e-02,6.000000000000000000e+00,3.750000000000000000e-01,1.126042695885733691e+00,1.937500000000000000e+00,3.376298224185495661e-02,3.000000000000000000e+00,1.078125000000000000e+00,5.161554894137598826e-01,5.754509748144545980e-03,-3.183374256573046068e-02,2.074411454280988831e-02,1.067189318023853417e-02,7.000313960203374819e-02,5.754509748144545980e-03
1.250751986655035120e-01,5.753605747106416146e-02,7.000000000000000000e+00,3.750000000000000000e-01,4.312503509348504238e+00,1.187500000000000000e+00,3.224054814122442186e-02,5.000000000000000000e+00,6.750000000000000444e-01,1.312941447189115651e+00,3.841218772718505044e-03,-3.183374256573046068e-02,1.959356945099686650e-02,1.067189318023853417e-02,5.753605747106416146e-02,3.841218772718505044e-03
1.251085308975914967e-01,5.737289108659471282e-02,5.000000000000000000e+00,3.750000000000000000e-01,4.312503509348504238e+00,8.750000000000000000e-01,3.286454847227204823e-02,3.937500000000000000e+00,5.500000000000000444e-01,1.737762876466704354e+00,3.421215511318395630e-03,-4.055993227085785691e-02,1.710929463262530689e-02,1.828426303559815835e-02,5.737289108659471282e-02,3.421215511318395630e-03
1.251085308975914967e-01,3.318892301242737375e-02,6.000000000000000000e+00,3.750000000000000000e-01,2.502131140866930559e-01,6.250000000000000000e-01,2.395019948566471865e-02,2.562500000000000000e+00,5.416666666666666297e-01,2.084975229542054276e-01,2.890226256249087133e-03,-4.055993227085785691e-02,1.377350167232180983e-02,1.437821424003526971e-02,3.318892301242737375e-02,2.890226256249087133e-03
2.501709238783317302e-01,4.865813622918224723e-02,6.000000000000000000e+00,6.250000000000000000e-01,3.135227235883421559e-01,7.500000000000000000e-01,2.700643829397823478e-02,5.000000000000000000e-01,6.666666666666666297e-01,2.713022538511223325e-01,4.059489142788608521e-03,-1.869373139076824231e-02,1.300021055680241309e-02,1.437821424003526971e-02,4.865813622918224723e-02,4.059489142788608521e-03
3.135227235883421559e-01,4.865813622918224723e-02,5.000000000000000000e+00,7.500000000000000000e-01,3.135227235883421559e-01,7.500000000000000000e-01,1.936984188108876667e-02,5.062500000000000000e+00,7.500000000000000000e-01,3.135227235883421559e-01,2.085783512815434122e-03,-2.064120165190441725e-02,1.021162293366174173e-02,8.446142984434246159e-03,4.865813622918224723e-02,2.085783512815434122e-03
0.000000000000000000e+00,1.363922698915764897e-02,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.164301308407065215e-02,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.991073840808850967e-04,-2.141461833956714855e-02,7.150363852535060634e-03,8.446142984434246159e-03,1.363922698915764897e-02,-3.991073840808850967e-04
0.000000000000000000e+00,1.301781231194354405e-02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220975374724897478e-02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.285744437299566122e-04,-2.141461833956714855e-02,6.295878285004847391e-03,1.140169518255440551e-02,1.301781231194354405e-02,-5.285744437299566122e-04
3.760250349770400957e-01,5.287052685937432273e-02,1.000000000000000000e+00,8.125000000000000000e-01,3.760250349770400957e-01,8.125000000000000000e-01,5.287052685937432273e-02,1.606250000000000000e+01,8.125000000000000000e-01,3.760250349770400957e-01,1.161692803593947221e-03,-1.210446817050936374e-02,9.821543869492870352e-03,5.287052685937432273e-02,5.287052685937432273e-02,1.161692803593947221e-03
3.760250349770400957e-01,5.287052685937432273e-02,2.000000000000000000e+00,8.125000000000000000e-01,3.760250349770400957e-01,8.125000000000000000e-01,3.143344130381198198e-02,6.062500000000000000e+00,8.125000000000000000e-01,3.760250349770400957e-01,6.817157911238602708e-04,-1.677948987553445903e-02,1.015922039156598455e-02,9.996355748249641238e-03,5.287052685937432273e-02,6.817157911238602708e-04
0.000000000000000000e+00,1.201698653833371822e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.983846929595419084e-03,8.562500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.952416216923741452e-04,-1.677948987553445903e-02,6.145864733052902248e-03,7.093187221824059918e-03,1.201698653833371822e-02,-1.952416216923741452e-04
1.250117496104106440e-01,2.299683836161658945e-02,5.000000000000000000e+00,0.000000000000000000e+00,1.250117496104106440e-01,0.000000000000000000e+00,1.173745585198044880e-02,8.125000000000000000e-01,0.000000000000000000e+00,1.250117496104106440e-01,7.192261661491617048e-04,-1.879110874040978985e-02,7.293559364360474757e-03,5.751408928153622924e-03,2.299683836161658945e-02,7.192261661491617048e-04
1.250117496104106440e-01,5.622770931267151440e-02,4.000000000000000000e+00,2.500000000000000000e-01,1.187912178095504423e+00,3.062500000000000000e+00,3.028062538164566497e-02,4.812500000000000000e+00,1.270833333333333259e+00,5.002865505232243493e-01,-1.120951047093940531e-03,-9.647177160580522326e-02,2.613793669031513889e-02,5.751408928153622924e-03,5.622770931267151440e-02,-1.120951047093940531e-03
1.877682554957875449e-01,5.622770931267151440e-02,7.000000000000000000e+00,3.750000000000000000e-01,1.812515587464618827e+00,3.062500000000000000e+00,3.076285137510621076e-02,1.312500000000000000e+00,1.037500000000000089e+00,9.377659471039276884e-01,1.888470592550675576e-03,-9.647177160580522326e-02,2.758274244137054465e-02,1.311426467399989804e-02,5.622770931267151440e-02,1.888470592550675576e-03
1.877682554957875449e-01,4.397485164228864818e-02,7.000000000000000000e+00,3.750000000000000000e-01,1.812515587464618827e+00,8.125000000000000000e-01,2.233209490449285586e-02,6.250000000000000000e-01,5.416666666666666297e-01,1.104327277853458744e+00,4.245938915877286654e-03,-2.177037316617269624e-02,1.091517087530513054e-02,1.311426467399989804e-02,4.397485164228864818e-02,4.245938915877286654e-03
0.000000000000000000e+00,1.783804030048319333e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.651702084317641095e-02,3.312500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.312580270253776337e-04,-1.290908604835294682e-02,5.782011177584940771e-03,1.552091864203575255e-02,1.783804030048319333e-02,7.312580270253776337e-04
1.876014521701123428e-01,2.749960763295700161e-02,3.000000000000000000e+00,4.375000000000000000e-01,1.876014521701123428e-01,4.375000000000000000e-01,1.812134850720337198e-02,8.750000000000000000e-01,4.375000000000000000e-01,1.876014521701123428e-01,3.096018797197619545e-05,-3.388784596999983023e-02,7.896844016347442582e-03,1.067233430164282737e-02,2.749960763295700161e-02,3.096018797197619545e-05
1.876014521701123428e-01,2.749960763295700161e-02,5.000000000000000000e+00,4.375000000000000000e-01,1.876014521701123428e-01,4.375000000000000000e-01,1.525681460267698172e-02,1.000000000000000000e+00,4.375000000000000000e-01,1.876014521701123428e-01,-5.400288135634367665e-05,-3.388784596999983023e-02,8.343131019614495950e-03,8.903096905650720316e-03,2.749960763295700161e-02,-5.400288135634367665e-05
0.000000000000000000e+00,1.607566154784034751e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.245593946356104986e-02,2.187500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.089979624258275824e-04,-1.672471825709997972e-02,5.665753400992834359e-03,8.903096905650720316e-03,1.607566154784034751e-02,-2.089979624258275824e-04
1.877120607162376387e-01,3.651116436320300807e-02,4.000000000000000000e+00,4.375000000000000000e-01,2.503428016857098815e-01,5.000000000000000000e-01,2.291188414959921538e-02,2.687500000000000000e+00,4.687500000000000000e-01,2.190274312009737601e-01,4.177182115144423280e-04,-2.414639463327272750e-02,9.584786844715803902e-03,1.171162677545911635e-02,3.651116436320300807e-02,4.177182115144423280e-04
1.877120607162376387e-01,3.651116436320300807e-02,3.000000000000000000e+00,4.375000000000000000e-01,2.503428016857098815e-01,5.000000000000000000e-01,2.664530327431258172e-02,4.812500000000000000e+00,4.687500000000000000e-01,2.190274312009737601e-01,-7.895611215860271197e-05,-2.414639463327272750e-02,1.029363234493481730e-02,1.362088282439533060e-02,3.651116436320300807e-02,-7.895611215860271197e-05
1.250246549312006017e-01,2.374293077490019499e-02,1.000000000000000000e+00,2.500000000000000000e-01,1.250246549312006017e-01,2.500000000000000000e-01,2.374293077490019499e-02,1.387500000000000000e+01,2.500000000000000000e-01,1.250246549312006017e-01,1.958769031944196297e-06,-2.223093188890112870e-02,7.274642649755535401e-03,2.374293077490019499e-02,2.374293077490019499e-02,1.958769031944196297e-06
1.250246549312006017e-01,2.374293077490019499e-02,3.000000000000000000e+00,2.500000000000000000e-01,1.250246549312006017e-01,2.500000000000000000e-01,1.672151688439408798e-02,3.875000000000000000e+00,2.500000000000000000e-01,1.250246549312006017e-01,8.153678546840653846e-04,-1.168320507421150012e-02,6.394492968966667204e-03,1.181042664206266579e-02,2.374293077490019499e-02,8.153678546840653846e-04
0.000000000000000000e+00,1.461119323621939969e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.282222880021036994e-02,1.187500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.322962143384551149e-04,-9.528367221222300287e-03,5.448153104022262008e-03,1.181042664206266579e-02,1.461119323621939969e-02,-1.322962143384551149e-04
0.000000000000000000e+00,1.204506652234904607e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204506652234904607e-02,9.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.969439197016631954e-04,-9.741514223460701061e-03,5.009903432126893742e-03,1.204506652234904607e-02,1.204506652234904607e-02,-5.969439197016631954e-04
0.000000000000000000e+00,8.846667751103431954e-03,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.189518729809774911e-03,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.709108189899753322e-04,-1.482734262875062825e-02,5.328372088678498195e-03,7.532369708516117868e-03,1.050519864491272770e-02,-5.709108189899753322e-04
0.000000000000000000e+00,8.846667751103431954e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.840603482632749546e-03,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.021928290608753451e-04,-1.488635796964965508e-02,5.567879905084231057e-03,7.142772988278700552e-03,8.846667751103431954e-03,-4.021928290608753451e-04
0.000000000000000000e+00,1.440845501457443945e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.198353401839306366e-02,6.875000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.595174350606258787e-04,-1.488635796964965508e-02,5.547279176240727319e-03,7.142772988278700552e-03,1.440845501457443945e-02,-3.595174350606258787e-04
1.250767043216854391e-01,2.450183595597232866e-02,7.000000000000000000e+00,6.250000000000000000e-02,1.250767043216854391e-01,3.125000000000000000e-01,1.789385403237967256e-02,1.875000000000000000e+00,1.875000000000000000e-01,1.250767043216854391e-01,8.195905500341590932e-04,-1.550132280948668395e-02,7.873109812867056315e-03,1.439937405232605272e-02,2.450183595597232866e-02,8.195905500341590932e-04
1.250767043216854391e-01,2.450183595597232866e-02,7.000000000000000000e+00,6.250000000000000000e-02,1.250767043216854391e-01,3.125000000000000000e-01,1.757772325573922143e-02,2.562500000000000000e+00,1.875000000000000000e-01,1.250767043216854391e-01,1.423229167303628664e-03,-1.550132280948668395e-02,7.859870252981040334e-03,1.194104862065481498e-02,2.450183595597232866e-02,1.423229167303628664e-03
0.000000000000000000e+00,1.749039576466948631e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.469510313169560510e-02,4.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.840569756084172387e-04,-1.214256209610553583e-02,5.567838981597807678e-03,1.194104862065481498e-02,1.749039576466948631e-02,6.840569756084172387e-04
0.000000000000000000e+00,1.749039576466948631e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532084469293574537e-02,1.812500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.585016457973184467e-05,-1.745064677022334365e-02,5.747675999236947358e-03,1.360516836664160678e-02,1.749039576466948631e-02,-4.585016457973184467e-05
0.000000000000000000e+00,1.838548652347737900e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.454765084939069197e-02,4.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.507430557451977407e-04,-1.745064677022334365e-02,6.099892912417939801e-03,1.133297855994763736e-02,1.838548652347737900e-02,1.507430557451977407e-04
0.000000000000000000e+00,1.838548652347737900e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.471367227611741768e-02,8.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.450469148178524242e-04,-1.321280419523862548e-02,5.116434351271351849e-03,1.133297855994763736e-02,1.838548652347737900e-02,5.450469148178524242e-04
0.000000000000000000e+00,1.644827079705679651e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.462564797685124950e-02,6.375000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.384154292922687215e-04,-1.490015781852349619e-02,5.202503778476479275e-03,1.300612138856971356e-02,1.644827079705679651e-02,4.384154292922687215e-04
0.000000000000000000e+00,1.644827079705679651e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.384139738267342601e-02,5.687500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.829841947579934564e-04,-1.540586118449382980e-02,5.999788144480450863e-03,1.166040045001714986e-02,1.644827079705679651e-02,6.829841947579934564e-04
1.253072604228540610e-01,3.543310232350727063e-02,6.000000000000000000e+00,0.000000000000000000e+00,1.253072604228540610e-01,0.000000000000000000e+00,1.785461533086807329e-02,1.312500000000000000e+00,0.000000000000000000e+00,1.253072604228540610e-01,3.878279141458745968e-04,-2.886825809095450168e-02,9.147594140420812342e-03,1.166040045001714986e-02,3.543310232350727063e-02,3.878279141458745968e-04
1.253072604228540610e-01,3.543310232350727063e-02,8.000000000000000000e+00,4.375000000000000000e-01,1.253072604228540610e-01,4.375000000000000000e-01,1.876964835267247445e-02,3.125000000000000000e+00,4.375000000000000000e-01,1.253072604228540610e-01,1.705075484899413931e-03,-2.886825809095450168e-02,1.037225260702465124e-02,1.226363341919611827e-02,3.543310232350727063e-02,1.705075484899413931e-03
6.256583872362329879e-02,2.870172096737677592e-02,1.000000000000000000e+01,2.500000000000000000e-01,2.500792997672762752e-01,6.250000000000000000e-01,2.017609666569830651e-02,1.062500000000000000e+00,3.875000000000000111e-01,1.563553628768595827e-01,4.200549821598243035e-03,-2.391492928954841446e-02,1.155802870242604065e-02,9.344213385188204768e-03,2.870172096737677592e-02,4.200549821598243035e-03
6.256583872362329879e-02,4.313453656171306605e-02,1.000000000000000000e+01,2.500000000000000000e-01,4.875016485694509072e+00,6.250000000000000000e-01,2.299506849858525687e-02,6.875000000000000000e-01,4.196428571428571508e-01,1.134022877130262730e+00,3.457767546987296214e-03,-2.391492928954841446e-02,1.382800211468974104e-02,7.634558958518500305e-03,4.313453656171306605e-02,3.457767546987296214e-03
1.876126505833153879e-01,5.708493573415962530e-02,8.000000000000000000e+00,3.125000000000000000e-01,5.013167460322942581e-01,8.750000000000000000e-01,2.979733544920570854e-02,1.312500000000000000e+00,6.041666666666666297e-01,3.380228553306818262e-01,5.538265592793567386e-03,-2.240691158393559590e-02,1.653547286364318719e-02,7.634558958518500305e-03,5.708493573415962530e-02,5.538265592793567386e-03
6.251628830938125991e-02,5.708493573415962530e-02,7.000000000000000000e+00,1.875000000000000000e-01,2.250000002494640938e+00,8.750000000000000000e-01,2.887317033722869297e-02,6.875000000000000000e-01,5.000000000000000000e-01,8.023927127060406228e-01,4.994015966912684554e-03,-2.171562961325124164e-02,1.505379934547444905e-02,1.234682129345987533e-02,5.708493573415962530e-02,4.994015966912684554e-03
6.250387511362377746e-02,8.944865843352900470e-02,9.000000000000000000e+00,1.875000000000000000e-01,4.428343726886988518e-01,8.125000000000000000e-01,2.264877688522777890e-02,1.375000000000000000e+00,3.958333333333333148e-01,1.892848453705679723e-01,-8.100914532489095210e-05,-4.467529689714089258e-02,1.798287045768265369e-02,4.564814664299365887e-03,8.944865843352900470e-02,-8.100914532489095210e-05
1.890465513818926357e-01,8.944865843352900470e-02,8.000000000000000000e+00,5.000000000000000000e-01,4.428343726886988518e-01,1.625000000000000000e+00,3.025710138281056949e-02,1.125000000000000000e+00,9.791666666666666297e-01,2.942236126917326389e-01,-8.820247073926864440e-03,-1.115532583231177988e-01,3.756494471447660577e-02,4.564814664299365887e-03,8.944865843352900470e-02,-8.820247073926864440e-03
1.890465513818926357e-01,1.025851656811163082e-01,4.000000000000000000e+00,3.125000000000000000e-01,4.875691580487066190e+00,5.437500000000000000e+00,6.018816029008255963e-02,1.000000000000000000e+00,1.712499999999999911e+00,1.641412174538875668e+00,8.798465738059250973e-03,-1.115532583231177988e-01,4.724558098875233925e-02,3.908573710671614521e-02,1.025851656811163082e-01,8.798465738059250973e-03
