# timestamp,driver,phasic,tonic
6.178789062500000000e+02,1.377398183160041922e+00,1.318669876481970427e-02,1.364211484395222218e+00
6.179414062500000000e+02,1.378747115558457415e+00,1.467622272896318414e-02,1.364070892829494230e+00
6.180039062500000000e+02,1.378712669590674178e+00,1.478417399847553604e-02,1.363928495592198642e+00
6.180664062500000000e+02,1.377722930687997671e+00,1.393858549789372958e-02,1.363784345190103942e+00
6.181289062500000000e+02,1.376252899405657981e+00,1.261440527567847525e-02,1.363638494129979506e+00
6.181914062500000000e+02,1.374696086494312519e+00,1.120509157571691894e-02,1.363490994918595600e+00
6.182539062500000000e+02,1.373301167656415744e+00,9.959267593695697585e-03,1.363341900062720047e+00
6.183164062500000000e+02,1.372167998449008941e+00,8.976736379885164041e-03,1.363191262069123777e+00
6.183789062500000000e+02,1.371277680800193854e+00,8.238547355618131007e-03,1.363039133444575723e+00
6.184414062500000000e+02,1.370530579326203924e+00,7.645012630358882788e-03,1.362885566695845041e+00
6.185039062500000000e+02,1.369777675241448334e+00,7.047060911746561018e-03,1.362730614329701773e+00
6.185664062500000000e+02,1.368843866050395652e+00,6.269537197481467317e-03,1.362574328852914185e+00
6.186289062500000000e+02,1.367551428116548839e+00,5.134665344295630263e-03,1.362416762772253209e+00
6.186914062500000000e+02,1.365753888889537526e+00,3.495920295051524462e-03,1.362257968594486002e+00
6.187539062500000000e+02,1.363384055326196220e+00,1.286056499811838449e-03,1.362097998826384382e+00
6.188164062500000000e+02,1.360507104764674402e+00,-1.429801210042214166e-03,1.361936905974716616e+00
6.188789062500000000e+02,1.357356375252330993e+00,-4.418367293920866246e-03,1.361774742546251860e+00
6.189414062500000000e+02,1.354325569636967597e+00,-7.285991410793002387e-03,1.361611561047760599e+00
6.190039062500000000e+02,1.351900910635216446e+00,-9.546503350794210974e-03,1.361447413986010657e+00
6.190664062500000000e+02,1.350542845890037924e+00,-1.073950797773504107e-02,1.361282353867772965e+00
6.191289062500000000e+02,1.350554891710374239e+00,-1.056154148944177251e-02,1.361116433199816012e+00
6.191914062500000000e+02,1.351988558781251459e+00,-8.961145707657713899e-03,1.360949704488909173e+00
6.192539062500000000e+02,1.354620999012859484e+00,-6.161221228963453811e-03,1.360782220241822937e+00
6.193164062500000000e+02,1.358008647078379871e+00,-2.605385886945255081e-03,1.360614032965325126e+00
6.193789062500000000e+02,1.361587095038536477e+00,1.141899872350249368e-03,1.360445195166186227e+00
6.194414062500000000e+02,1.364774840959130708e+00,4.499081607955535134e-03,1.360275759351175173e+00
6.195039062500000000e+02,1.367052082653879230e+00,6.946304626817223493e-03,1.360105778027062007e+00
6.195664062500000000e+02,1.368012659287122013e+00,8.077355586506795859e-03,1.359935303700615217e+00
6.196289062500000000e+02,1.367406895876698281e+00,7.642506998093434589e-03,1.359764388878604846e+00
6.196914062500000000e+02,1.365192048189168172e+00,5.598962121367900835e-03,1.359593086067800272e+00
6.197539062500000000e+02,1.361587236984842519e+00,2.165789209871871179e-03,1.359421447774970648e+00
6.198164062500000000e+02,1.357105352103305185e+00,-2.144174403579945931e-03,1.359249526506885131e+00
6.198789062500000000e+02,1.352522474326779856e+00,-6.554900443534128485e-03,1.359077374770313984e+00
6.199414062500000000e+02,1.348757062461488632e+00,-1.014798261053706518e-02,1.358905045072025697e+00
6.200039062500000000e+02,1.346666217325823034e+00,-1.206637259296750031e-02,1.358732589918790534e+00
6.200664062500000000e+02,1.346811181781418787e+00,-1.174888003595819796e-02,1.358560061817376985e+00
6.201289062500000000e+02,1.349275547167209544e+00,-9.111966107345770283e-03,1.358387513274555314e+00
6.201914062500000000e+02,1.353615398118874769e+00,-4.599598678219907200e-03,1.358214996797094676e+00
6.202539062500000000e+02,1.358974957776423631e+00,9.323928846596274411e-04,1.358042564891764004e+00
6.203164062500000000e+02,1.364332643478671780e+00,6.462373413338662331e-03,1.357870270065333118e+00
6.203789062500000000e+02,1.368785978368318501e+00,1.108781354374732686e-02,1.357698164824571174e+00
6.204414062500000000e+02,1.371770092158786980e+00,1.424379048253920921e-02,1.357526301676247771e+00
6.205039062500000000e+02,1.373141769582606253e+00,1.578703645547352430e-02,1.357354733127132729e+00
6.205664062500000000e+02,1.373119446232944352e+00,1.593593454894981498e-02,1.357183511683994537e+00
6.206289062500000000e+02,1.372135587684877089e+00,1.512289783127385157e-02,1.357012689853603238e+00
6.206914062500000000e+02,1.370666218739915010e+00,1.382389859718702319e-02,1.356842320142727987e+00
6.207539062500000000e+02,1.369102033847069633e+00,1.242957878893102830e-02,1.356672455058138604e+00
6.208164062500000000e+02,1.367686360998680017e+00,1.118321389207599381e-02,1.356503147106604024e+00
6.208789062500000000e+02,1.366509432200814000e+00,1.017498340592015715e-02,1.356334448794893843e+00
6.209414062500000000e+02,1.365537872627277771e+00,9.371459997500553030e-03,1.356166412629777218e+00
6.210039062500000000e+02,1.364653354021827525e+00,8.654262903803555673e-03,1.355999091118023969e+00
6.210664062500000000e+02,1.363687350558933531e+00,7.854813792530501715e-03,1.355832536766403029e+00
6.211289062500000000e+02,1.362451423250573557e+00,6.784627991500702393e-03,1.355666795259072854e+00
6.211914062500000000e+02,1.360770367893549215e+00,5.268482903804994066e-03,1.355501884989744221e+00
6.212539062500000000e+02,1.358525257489307858e+00,3.187439959790205890e-03,1.355337817529517652e+00
6.213164062500000000e+02,1.355705387419223307e+00,5.307829697314137007e-04,1.355174604449491893e+00
6.213789062500000000e+02,1.352456256309595206e+00,-2.556001011172703841e-03,1.355012257320767910e+00
6.214414062500000000e+02,1.349101475342062706e+00,-5.749312372382409109e-03,1.354850787714445115e+00
6.215039062500000000e+02,1.346115996226692202e+00,-8.574210974931162355e-03,1.354690207201623364e+00
6.215664062500000000e+02,1.344042328092021066e+00,-1.048819926138122582e-02,1.354530527353402292e+00
6.216289062500000000e+02,1.343361306828862789e+00,-1.101045291201940834e-02,1.354371759740882197e+00
6.216914062500000000e+02,1.344353206152735680e+00,-9.860709782426813064e-03,1.354213915935162493e+00
6.217539062500000000e+02,1.346997104331673745e+00,-7.059903175669512976e-03,1.354057007507343258e+00
6.218164062500000000e+02,1.350946308243840432e+00,-2.954737784683691970e-03,1.353901046028524124e+00
6.218789062500000000e+02,1.355594233906108004e+00,1.848190836303054141e-03,1.353746043069804950e+00
6.219414062500000000e+02,1.360211236686543979e+00,6.619226484257945131e-03,1.353592010202286033e+00
6.220039062500000000e+02,1.364106489329144356e+00,1.066753033207823442e-02,1.353438958997066122e+00
6.220664062500000000e+02,1.366761109403332286e+00,1.347420837808566141e-02,1.353286901025246625e+00
6.221289062500000000e+02,1.367893404107080269e+00,1.475755624915398023e-02,1.353135847857926288e+00
6.221914062500000000e+02,1.367448081767869583e+00,1.446227070166461459e-02,1.352985811066204969e+00
6.222539062500000000e+02,1.365534531882174551e+00,1.269772966099136369e-02,1.352836802221183188e+00
6.223164062500000000e+02,1.362359056170462601e+00,9.670223276502687426e-03,1.352688832893959914e+00
6.223789062500000000e+02,1.358192091328600082e+00,5.650176672964191127e-03,1.352541914655635891e+00
6.224414062500000000e+02,1.353384782566219746e+00,9.887234889096596646e-04,1.352396059077310086e+00
